,recorded_naive,mac_hash
652,2021-11-01 14:19:01.600402970,5448c2f9efbd7563040f66e39f05330465d8258e
653,2021-11-01 14:19:14.880905146,df95f14e55008d4f89829638730654228c00eb65
654,2021-11-01 14:19:01.647674359,15cc32bbe990cf54ba7bc7d6f36bd7371cb9e0d5
655,2021-11-01 14:19:01.620835352,f1308933033370e91e1f54fd1c2cf5a948e7af46
656,2021-11-01 14:19:04.739807875,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
657,2021-11-01 14:19:01.797871789,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
658,2021-11-01 14:19:09.323588224,dc4c9c442778035bce0a8b0bfae3d153ba408bf5
659,2021-11-01 14:20:41.568215855,9ef39efffb3ff70c0263bad8f2c1896b0455f643
660,2021-11-01 14:19:11.149197949,f901cf1d7f29e363ea184ef9e5035b056a7dedea
661,2021-11-01 14:19:02.668026667,ed7f0222b52d377251ddb8ddf7b4fd790a39086c
662,2021-11-01 14:19:01.941567960,a1a1b37b649a9ec52c4853729311948b3cf81fa2
663,2021-11-01 14:19:01.621820112,2c9b1898414884ecac14d7c4e1cdc9ce1720d7da
664,2021-11-01 14:19:36.773521315,dd6ed35b35ecbfed14612faf959fecf64df03595
665,2021-11-01 14:19:01.697337903,f901cf1d7f29e363ea184ef9e5035b056a7dedea
666,2021-11-01 14:22:13.536423408,6689d53d9346dd64bec708b84c11f05d200fa02f
667,2021-11-01 14:26:51.087164352,6a345ba22016ca4d7cf6408f59e45bc6c022cf22
668,2021-11-01 15:19:51.666395346,9ef39efffb3ff70c0263bad8f2c1896b0455f643
669,2021-11-01 15:19:52.664469749,29b9b4effd8b34365aae72068fdfd7ca37760a6c
670,2021-11-01 15:21:26.429216755,458323be5f519517287eb7bff93e3fa7c5ed0118
671,2021-11-01 15:19:42.613381744,aba71cc797da7ee778314fe967414c16d82b2ec5
672,2021-11-01 15:19:49.997673035,86884b31c54a215379e63aba88c8a97173943bbd
673,2021-11-01 15:19:44.663411684,29b9b4effd8b34365aae72068fdfd7ca37760a6c
674,2021-11-01 15:19:55.903034790,8465f2486dd57dd37dd5a1e98f199c23fc8f254b
675,2021-11-01 15:19:42.899974568,ea15fdb46a7c859f0f502999a665bf4e1b002014
676,2021-11-01 15:19:42.619848167,dd6ed35b35ecbfed14612faf959fecf64df03595
677,2021-11-01 15:19:43.815271072,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
678,2021-11-01 15:33:43.657939228,29b9b4effd8b34365aae72068fdfd7ca37760a6c
679,2021-11-01 15:19:42.980081484,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
680,2021-11-01 15:19:42.606494862,daf18171fc20a75dc54843706d498cae2d88d9dd
681,2021-11-01 15:19:42.638701176,954bb0634ce70a64eea431a29df2810b59144015
682,2021-11-01 15:19:43.894663789,a31047abc54418ebca184c700775276e6105bd38
683,2021-11-01 20:45:32.488666803,becf9bca859fd54f9e41900b5d0a91cffd842cc7
684,2021-11-01 20:45:32.234313797,f901cf1d7f29e363ea184ef9e5035b056a7dedea
685,2021-11-01 20:46:03.767123190,2b0d97eb674d5d5d9c66be92f22573c1c958507e
686,2021-11-01 20:45:32.747241459,9ef39efffb3ff70c0263bad8f2c1896b0455f643
687,2021-11-01 20:45:39.311779208,706d908e772e22824fb2a14118f9c115a45159f3
688,2021-11-01 20:45:33.144305993,18b83d4b31157d4198da52dec3267f492e5a0941
689,2021-11-01 20:45:32.203207983,a1a1b37b649a9ec52c4853729311948b3cf81fa2
690,2021-11-01 20:45:37.351784595,75279977709f1796d29fec9da74380124180370b
691,2021-11-01 20:45:33.788511717,550f05c071a18390f7f2a194e2a9e25d3b8a289c
692,2021-11-01 20:45:32.378830972,f901cf1d7f29e363ea184ef9e5035b056a7dedea
693,2021-11-01 20:45:32.427804529,48b585dc393615876b1dbc1eaa6fe35ec075802a
694,2021-11-01 20:49:02.559988075,8fee3822238faec88996196be1f6264906d965cf
695,2021-11-01 20:45:32.276477182,18e2dbf9cd909f0139405c5941ae6a9f35dab10f
696,2021-11-01 20:45:32.157724641,7d5b67ae7191471023bccce1ed70ba461161b2d6
697,2021-11-01 20:45:53.906788530,2b0d97eb674d5d5d9c66be92f22573c1c958507e
698,2021-11-01 20:45:35.900758214,d75440685f34f68e634aa0a3153a111aa3f4af97
699,2021-11-01 21:46:35.618967530,419f71bca5e0dcd3f05bd9698877004f4eb7fc37
700,2021-11-01 21:46:33.823543838,9ef39efffb3ff70c0263bad8f2c1896b0455f643
701,2021-11-01 21:47:00.000076494,98cf3616703a616533408790616772e5dc0b2d9f
702,2021-11-01 21:46:46.524418021,81a0f540423656bfffc5686736195005dada6aca
703,2021-11-01 21:46:33.534486062,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
704,2021-11-01 21:46:35.999254882,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
705,2021-11-01 21:46:37.242594713,2b0d97eb674d5d5d9c66be92f22573c1c958507e
706,2021-11-01 21:46:33.288631427,cf41a4b84f5cf855cd58b5712bef7c134a03a663
707,2021-11-01 21:46:33.283083129,18b4baafc2dc7bbdc05926958b7a9761255ee4c3
708,2021-11-01 21:46:34.100091516,18b83d4b31157d4198da52dec3267f492e5a0941
709,2021-11-01 21:46:33.819663641,2b0d97eb674d5d5d9c66be92f22573c1c958507e
710,2021-11-01 21:47:11.937376283,8d9a9c2482d6767e76284ac269075feef4752861
711,2021-11-01 21:47:21.175546793,9ef39efffb3ff70c0263bad8f2c1896b0455f643
712,2021-11-01 21:47:09.524472318,9ef39efffb3ff70c0263bad8f2c1896b0455f643
713,2021-11-01 21:47:01.445008340,9913da65a0239a587afb5d046a9934dbefc9cd94
714,2021-11-01 21:46:33.362271999,673da94bc1bbe486532eeaf2e8995964ff6dd000
715,2021-11-02 11:26:07.591807738,6689d53d9346dd64bec708b84c11f05d200fa02f
716,2021-11-02 11:26:11.231841520,29b9b4effd8b34365aae72068fdfd7ca37760a6c
717,2021-11-02 11:26:07.948779020,74833545525103ec2e5c1b971b5dea92a882ef06
718,2021-11-02 11:26:07.332228939,b24016b4881eab9992b01ced97fe559442025b4c
719,2021-11-02 11:26:07.294932009,fb0c29d564ac88bdd68fd51ddcd6be4ab651547a
720,2021-11-02 11:26:07.476509288,5c67c4e33f7ee3fa9fa8ebb99b24589178e800b3
721,2021-11-02 11:26:56.646176332,c1594812b71280b8b3de098f48069a2955ee50e0
722,2021-11-02 11:26:07.969210890,74833545525103ec2e5c1b971b5dea92a882ef06
723,2021-11-02 11:26:07.659063342,7f90dcd6dba55520754b0c07eb2737223e6a9af5
724,2021-11-02 11:26:07.885082211,dd6ed35b35ecbfed14612faf959fecf64df03595
725,2021-11-02 11:26:07.427290526,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
726,2021-11-02 11:26:07.453707026,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
727,2021-11-02 11:26:07.435850029,74833545525103ec2e5c1b971b5dea92a882ef06
728,2021-11-02 11:26:38.917972599,673da94bc1bbe486532eeaf2e8995964ff6dd000
729,2021-11-02 11:26:07.951092948,8e2d80f13652cb364e884d3ef9cfb9dfef413ad7
730,2021-11-02 11:26:07.785654782,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
731,2021-11-02 11:26:07.675975318,df95f14e55008d4f89829638730654228c00eb65
732,2021-11-02 11:28:05.129124013,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
733,2021-11-02 11:26:09.344066153,50da97615b9316507308faf85e15354d36aced88
734,2021-11-02 11:26:07.354338350,f901cf1d7f29e363ea184ef9e5035b056a7dedea
735,2021-11-02 11:26:07.361458905,74833545525103ec2e5c1b971b5dea92a882ef06
736,2021-11-02 11:26:08.398006798,18b4baafc2dc7bbdc05926958b7a9761255ee4c3
737,2021-11-02 11:26:57.300411763,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
738,2021-11-02 11:26:08.170899607,7f305c1eefa32a57bb71b16c310668f079f66c68
739,2021-11-02 13:19:08.789877405,954bb0634ce70a64eea431a29df2810b59144015
740,2021-11-02 13:18:50.067905107,9ef39efffb3ff70c0263bad8f2c1896b0455f643
741,2021-11-02 13:18:50.122039290,f901cf1d7f29e363ea184ef9e5035b056a7dedea
742,2021-11-02 13:18:49.857608046,dd6ed35b35ecbfed14612faf959fecf64df03595
743,2021-11-02 13:18:50.303064175,9ef39efffb3ff70c0263bad8f2c1896b0455f643
744,2021-11-02 13:18:50.272081718,2b0d97eb674d5d5d9c66be92f22573c1c958507e
745,2021-11-02 13:18:49.875497627,dd6ed35b35ecbfed14612faf959fecf64df03595
746,2021-11-02 13:40:56.635134168,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
747,2021-11-02 13:18:49.901233460,550f05c071a18390f7f2a194e2a9e25d3b8a289c
748,2021-11-02 13:18:49.958596489,2b0d97eb674d5d5d9c66be92f22573c1c958507e
749,2021-11-02 13:18:49.864201471,f901cf1d7f29e363ea184ef9e5035b056a7dedea
750,2021-11-02 13:19:05.781459576,df95f14e55008d4f89829638730654228c00eb65
751,2021-11-02 13:19:07.295135986,377672683cc831bc4c2094b6e300595977c6dfeb
752,2021-11-02 13:18:50.005713667,e3aea2a55e823af088e00708a0a33cfbbe839c6c
753,2021-11-02 13:18:50.938860609,daf18171fc20a75dc54843706d498cae2d88d9dd
754,2021-11-02 13:30:50.806847062,103698d7f5cf2805c06b3654d06643f3f1f13d6c
755,2021-11-02 13:30:51.924714061,db92743686168049799de04f5b962686d8c635f6
756,2021-11-02 13:30:50.772309457,9ef39efffb3ff70c0263bad8f2c1896b0455f643
757,2021-11-02 13:30:50.819276391,673da94bc1bbe486532eeaf2e8995964ff6dd000
758,2021-11-02 13:30:51.535897671,50da97615b9316507308faf85e15354d36aced88
759,2021-11-02 13:30:52.386842429,8c8a20b59202ec09fa575bf6203b42789bdbad3a
760,2021-11-02 13:31:07.971355488,7690aa2b7cf41311afd9f1cee0adc31f34cf594f
761,2021-11-02 13:30:50.791012287,8465f2486dd57dd37dd5a1e98f199c23fc8f254b
762,2021-11-02 13:30:55.624649768,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
763,2021-11-02 13:30:51.560634831,853a5b6d116923e0dd82fea039002fffae497daa
764,2021-11-02 13:30:51.409476312,18b4baafc2dc7bbdc05926958b7a9761255ee4c3
765,2021-11-02 13:30:56.100726750,86884b31c54a215379e63aba88c8a97173943bbd
766,2021-11-02 13:30:50.931782549,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
767,2021-11-02 13:30:50.772830635,26a6c8c798384c6ed53a6b5f7fa0a1a5ab200a65
768,2021-11-02 13:30:52.155668415,8d785e5c81ece87b114d98eea49e38c8e47d2f6c
769,2021-11-02 13:30:50.775509461,7f305c1eefa32a57bb71b16c310668f079f66c68
770,2021-11-02 13:30:50.788307181,29b9b4effd8b34365aae72068fdfd7ca37760a6c
771,2021-11-02 13:30:56.206864366,29b9b4effd8b34365aae72068fdfd7ca37760a6c
772,2021-11-02 13:30:52.409385368,2c2cc858eaf78334e3b06e03a76f918a472f00be
773,2021-11-02 13:30:57.709117254,9ef39efffb3ff70c0263bad8f2c1896b0455f643
774,2021-11-02 13:30:51.149686396,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
775,2021-11-02 13:30:51.549813147,9ed0cbdb9726b472ef98041bccc44a8c9aa26e7e
776,2021-11-02 13:30:50.848179546,954bb0634ce70a64eea431a29df2810b59144015
777,2021-11-02 13:30:51.111147451,8a6b6382c6f543a79f352ddd3d7457d95600066b
778,2021-11-02 13:30:50.791344903,28f84bb4bce33019063d6a00323f1ba7273b26ac
779,2021-11-02 13:30:51.089536295,ef7db79e94e3dcc7d1a996f5ddcdb6944e62146e
780,2021-11-02 16:43:19.727772897,daf18171fc20a75dc54843706d498cae2d88d9dd
781,2021-11-02 16:43:32.109539965,a30949520faed2e1fde8d820696ee7b10a284481
782,2021-11-02 16:46:05.439231149,717ec468e3aa5c14d400e6b5cb04dec1bd8e1a73
783,2021-11-02 16:43:16.693646668,6a345ba22016ca4d7cf6408f59e45bc6c022cf22
784,2021-11-02 16:43:17.310605672,daf18171fc20a75dc54843706d498cae2d88d9dd
785,2021-11-02 16:43:15.736241181,7f305c1eefa32a57bb71b16c310668f079f66c68
786,2021-11-02 16:43:15.811651644,df95f14e55008d4f89829638730654228c00eb65
787,2021-11-02 16:43:35.824644713,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
788,2021-11-02 16:43:18.104575914,8465f2486dd57dd37dd5a1e98f199c23fc8f254b
789,2021-11-02 16:44:28.570981069,56d9d441c68e08c1646f3ca9261761f6e26df8cc
790,2021-11-02 16:43:26.409058947,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
791,2021-11-02 16:43:16.159277328,c1594812b71280b8b3de098f48069a2955ee50e0
792,2021-11-02 16:45:50.712991985,5b2fa9ffa1dbebf761d88dadf5f7f23d263c6997
793,2021-11-02 16:43:16.963121773,954bb0634ce70a64eea431a29df2810b59144015
794,2021-11-02 16:43:16.000196929,a1a1b37b649a9ec52c4853729311948b3cf81fa2
795,2021-11-02 16:43:19.504260885,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
796,2021-11-02 16:43:19.989672411,f901cf1d7f29e363ea184ef9e5035b056a7dedea
797,2021-11-02 16:43:18.284722107,6689d53d9346dd64bec708b84c11f05d200fa02f
798,2021-11-02 16:45:24.549238156,7f90dcd6dba55520754b0c07eb2737223e6a9af5
799,2021-11-02 19:18:05.095269658,b2ce154b192f0edcac6d240b872e7a4f0fe5e533
800,2021-11-02 19:18:06.083403838,04226fb98071cbc914b05f57fc78a03dc64ee347
801,2021-11-02 19:18:05.280254579,9ef39efffb3ff70c0263bad8f2c1896b0455f643
802,2021-11-02 19:18:08.568935327,f901cf1d7f29e363ea184ef9e5035b056a7dedea
803,2021-11-02 19:18:24.321088921,d09fd51d5b31c635ed11f638b5392a0cd9ff9699
804,2021-11-02 19:18:05.222792105,673da94bc1bbe486532eeaf2e8995964ff6dd000
805,2021-11-02 19:18:06.277618150,86884b31c54a215379e63aba88c8a97173943bbd
806,2021-11-02 19:18:05.037623301,88da543d75f4eeac326adb080fde29b3514548ef
807,2021-11-02 19:18:07.382012431,a1a1b37b649a9ec52c4853729311948b3cf81fa2
808,2021-11-02 19:18:05.176842029,89438c6fe6b5ece4d197f102b525c5577c2f611f
809,2021-11-02 19:18:09.190379306,103698d7f5cf2805c06b3654d06643f3f1f13d6c
810,2021-11-02 19:18:07.751544256,9ef39efffb3ff70c0263bad8f2c1896b0455f643
811,2021-11-02 19:18:05.324530220,550f05c071a18390f7f2a194e2a9e25d3b8a289c
812,2021-11-02 19:18:05.526767388,9ef39efffb3ff70c0263bad8f2c1896b0455f643
813,2021-11-02 19:18:06.215043898,e27a312ae28e21db1d6f3ab2aa9fca384e39ff5e
814,2021-11-02 19:18:05.060891914,fb0c29d564ac88bdd68fd51ddcd6be4ab651547a
815,2021-11-02 19:18:12.999770637,9ed0cbdb9726b472ef98041bccc44a8c9aa26e7e
816,2021-11-02 19:18:06.281857640,a1a1b37b649a9ec52c4853729311948b3cf81fa2
817,2021-11-02 19:18:08.339870653,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
818,2021-11-02 19:57:47.590726217,2b0d97eb674d5d5d9c66be92f22573c1c958507e
819,2021-11-09 17:07:41.728575712,bf91786f7b20239c52af57386a047a65442c4423
820,2021-11-09 17:07:39.298562776,74833545525103ec2e5c1b971b5dea92a882ef06
821,2021-11-09 17:07:42.810204784,df95f14e55008d4f89829638730654228c00eb65
822,2021-11-09 17:07:42.411427148,954bb0634ce70a64eea431a29df2810b59144015
823,2021-11-09 17:07:39.231397945,6689d53d9346dd64bec708b84c11f05d200fa02f
824,2021-11-09 17:07:47.337202412,daf18171fc20a75dc54843706d498cae2d88d9dd
825,2021-11-09 17:07:39.202892211,74833545525103ec2e5c1b971b5dea92a882ef06
826,2021-11-09 17:07:39.337892644,df95f14e55008d4f89829638730654228c00eb65
827,2021-11-09 17:07:39.198374186,fb0c29d564ac88bdd68fd51ddcd6be4ab651547a
828,2021-11-09 17:07:48.393677417,f901cf1d7f29e363ea184ef9e5035b056a7dedea
829,2021-11-09 17:07:39.210267146,efb372ea0acbfda163769707ff7727b77e55e3f8
830,2021-11-09 17:08:05.143214209,6689d53d9346dd64bec708b84c11f05d200fa02f
831,2021-11-09 17:07:40.743999775,a31047abc54418ebca184c700775276e6105bd38
832,2021-11-09 17:07:49.489246301,a31047abc54418ebca184c700775276e6105bd38
833,2021-11-09 17:07:40.702159731,f901cf1d7f29e363ea184ef9e5035b056a7dedea
834,2021-11-09 17:07:39.363696274,ea15fdb46a7c859f0f502999a665bf4e1b002014
835,2021-11-09 17:07:40.114526020,103698d7f5cf2805c06b3654d06643f3f1f13d6c
836,2021-11-09 17:07:39.246026908,49849138b62ef19f32d0503175a8d80a69c0d258
837,2021-11-09 17:07:39.286972893,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
838,2021-11-09 17:08:31.029618681,29b9b4effd8b34365aae72068fdfd7ca37760a6c
839,2021-11-09 17:07:39.391573766,5e57db232a75ec5606fbef60b03ce7f69dd97a6e
840,2021-11-09 17:07:39.216443959,5ad34618e4e36f1c9f13e2f44116773d5ed97587
841,2021-11-10 09:44:37.788479979,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
842,2021-11-10 09:44:37.996733549,853a5b6d116923e0dd82fea039002fffae497daa
843,2021-11-10 09:44:44.311033718,6689d53d9346dd64bec708b84c11f05d200fa02f
844,2021-11-10 09:44:46.358852504,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
845,2021-11-10 09:44:38.480862111,2b0d97eb674d5d5d9c66be92f22573c1c958507e
846,2021-11-10 09:44:50.959626672,954bb0634ce70a64eea431a29df2810b59144015
847,2021-11-10 09:44:38.363940848,ae9566043133a9df8ea28bd86ddf0bd50700f045
848,2021-11-10 09:44:37.942171388,082d48762aa9742b8268b999d6f774beffdb6f2e
849,2021-11-10 09:55:32.807673467,550f05c071a18390f7f2a194e2a9e25d3b8a289c
850,2021-11-10 09:44:37.912712750,7f90dcd6dba55520754b0c07eb2737223e6a9af5
851,2021-11-10 09:44:46.428066821,a31047abc54418ebca184c700775276e6105bd38
852,2021-11-10 09:44:37.842932356,dc4c9c442778035bce0a8b0bfae3d153ba408bf5
853,2021-11-10 09:44:38.218824281,bdea3ad86ed9012dea1bad6a9f0baa2b7180015b
854,2021-11-10 09:44:37.815127244,7f90dcd6dba55520754b0c07eb2737223e6a9af5
855,2021-11-10 09:44:44.261637079,6689d53d9346dd64bec708b84c11f05d200fa02f
856,2021-11-10 11:56:12.711711809,cf41a4b84f5cf855cd58b5712bef7c134a03a663
857,2021-11-10 11:55:51.889974129,07521c1d99b16522b432d7663350d824a39cfc73
858,2021-11-10 11:55:55.359188111,458323be5f519517287eb7bff93e3fa7c5ed0118
859,2021-11-10 11:55:55.972705580,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
860,2021-11-10 11:56:09.129774243,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
861,2021-11-10 11:56:24.258553435,dd6ed35b35ecbfed14612faf959fecf64df03595
862,2021-11-10 11:55:53.597263547,56dfaab6d8aa826c0328dac8eb6b7f353f9d7197
863,2021-11-10 11:55:53.055083546,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
864,2021-11-10 11:55:51.520548828,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
865,2021-11-10 11:55:51.878091997,db92743686168049799de04f5b962686d8c635f6
866,2021-11-10 11:55:51.508518333,103698d7f5cf2805c06b3654d06643f3f1f13d6c
867,2021-11-10 11:55:57.801723710,74833545525103ec2e5c1b971b5dea92a882ef06
868,2021-11-10 15:10:52.451843099,f6adb7652730f75184fc1ac4353d755b408af7e7
869,2021-11-10 15:10:49.069880218,52a6585000b5eee677917d38b9617ff65ce8c318
870,2021-11-10 15:10:52.871098648,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
871,2021-11-10 15:10:49.093618519,c1594812b71280b8b3de098f48069a2955ee50e0
872,2021-11-10 15:11:03.129495102,f901cf1d7f29e363ea184ef9e5035b056a7dedea
873,2021-11-10 15:10:52.391402397,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
874,2021-11-10 15:10:50.807615092,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
875,2021-11-10 15:10:51.348103231,d09fd51d5b31c635ed11f638b5392a0cd9ff9699
876,2021-11-10 15:11:35.152812155,a31047abc54418ebca184c700775276e6105bd38
877,2021-11-10 15:10:49.128383943,cf41a4b84f5cf855cd58b5712bef7c134a03a663
878,2021-11-10 15:10:48.896247993,74833545525103ec2e5c1b971b5dea92a882ef06
879,2021-11-10 15:12:13.051952949,485c104c88924555bfc5c9cf9a0a8a2af7535790
880,2021-11-10 15:10:49.605543431,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
881,2021-11-10 15:10:48.973187516,7f305c1eefa32a57bb71b16c310668f079f66c68
882,2021-11-10 15:10:48.934293868,6a345ba22016ca4d7cf6408f59e45bc6c022cf22
883,2021-11-10 15:10:48.910150322,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
884,2021-11-10 15:11:00.381727360,fdb064e26020834a905d3d5427602c5066a99142
885,2021-11-10 15:10:49.021692166,9ef39efffb3ff70c0263bad8f2c1896b0455f643
886,2021-11-10 15:10:50.148778245,18b4baafc2dc7bbdc05926958b7a9761255ee4c3
887,2021-11-10 15:10:50.189639335,fa4b69e90e5c69be4825bef50f97b14b83e59e77
888,2021-11-10 15:10:49.143477095,2b0d97eb674d5d5d9c66be92f22573c1c958507e
889,2021-11-10 15:10:49.064485102,2b0d97eb674d5d5d9c66be92f22573c1c958507e
890,2021-11-10 15:10:59.715778793,8465f2486dd57dd37dd5a1e98f199c23fc8f254b
891,2021-11-10 15:10:49.214316979,7f305c1eefa32a57bb71b16c310668f079f66c68
892,2021-11-10 15:13:28.934513196,d623a9a0b11b3b0b52a52e65e4d249ea97e45770
893,2021-11-10 15:10:49.706810267,9831afb83b4d7e9b263e6d8c9152063edfb3a3ac
894,2021-11-10 15:10:49.076416097,c8ee46164e650c1c8b3e7ff1746e9ec5be4d9f51
895,2021-11-10 15:10:51.530033120,5c67c4e33f7ee3fa9fa8ebb99b24589178e800b3
896,2021-11-10 15:11:01.890976882,c8ee46164e650c1c8b3e7ff1746e9ec5be4d9f51
897,2021-11-10 15:11:32.575791016,9ef39efffb3ff70c0263bad8f2c1896b0455f643
898,2021-11-10 15:10:49.173274960,74833545525103ec2e5c1b971b5dea92a882ef06
899,2021-11-10 15:10:48.889595785,88e51b0a2898ae36f2340bd033b9484be44297f0
900,2021-11-10 15:10:48.916226676,564127a3c1538e25445409716537ab0e72c52cfe
901,2021-11-10 15:10:50.244023942,dc4c9c442778035bce0a8b0bfae3d153ba408bf5
902,2021-11-10 15:11:23.394801171,00639f34d182db235079ad90c7d3a73256f7f6df
903,2021-11-10 15:10:48.916892352,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
904,2021-11-10 15:10:48.936980652,ad37d9b9af056eb1ce89cb4e52a7dedf6f6eec4f
905,2021-11-10 15:10:48.889968744,a31047abc54418ebca184c700775276e6105bd38
906,2021-11-10 19:07:43.386864082,18e2dbf9cd909f0139405c5941ae6a9f35dab10f
907,2021-11-10 19:01:14.013751251,2b0d97eb674d5d5d9c66be92f22573c1c958507e
908,2021-11-10 19:01:20.059941716,9ef39efffb3ff70c0263bad8f2c1896b0455f643
909,2021-11-10 19:01:13.989420598,d09fd51d5b31c635ed11f638b5392a0cd9ff9699
910,2021-11-10 19:01:13.962980901,2b0d97eb674d5d5d9c66be92f22573c1c958507e
911,2021-11-10 19:01:13.898492975,853a5b6d116923e0dd82fea039002fffae497daa
912,2021-11-10 19:01:20.905466754,072f531d94b0a2b0a314f8655b0183c46b746617
913,2021-11-10 19:05:42.800075970,75279977709f1796d29fec9da74380124180370b
914,2021-11-10 19:12:47.927811820,dd6ed35b35ecbfed14612faf959fecf64df03595
915,2021-11-10 19:01:13.816531448,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
916,2021-11-10 19:01:15.197607709,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
917,2021-11-10 19:01:13.907587547,daf18171fc20a75dc54843706d498cae2d88d9dd
918,2021-11-10 19:01:13.825616522,458323be5f519517287eb7bff93e3fa7c5ed0118
919,2021-11-10 19:01:14.955775302,18b83d4b31157d4198da52dec3267f492e5a0941
920,2021-11-10 19:01:40.388345710,f901cf1d7f29e363ea184ef9e5035b056a7dedea
921,2021-11-10 19:01:13.815047173,cf41a4b84f5cf855cd58b5712bef7c134a03a663
922,2021-11-10 19:02:59.928166869,954bb0634ce70a64eea431a29df2810b59144015
923,2021-11-10 19:01:14.300438765,29b9b4effd8b34365aae72068fdfd7ca37760a6c
924,2021-11-10 19:01:14.161411556,c3e05b2a4c740eb57e2d3c0fb9b325edea1a1da2
925,2021-11-10 19:01:14.245737846,fb0c29d564ac88bdd68fd51ddcd6be4ab651547a
926,2021-11-10 19:01:13.829026512,dc715228f6f1a7ce365a03aae79ad1daddaac95f
927,2021-11-10 19:01:13.964339036,742bc5411d6890975522a8849a1eff25caaa0721
928,2021-11-10 19:01:19.137213509,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
929,2021-11-10 19:01:52.720982204,1a6c2c28a933c7a4281713cf9ce5940fa7ed6e3f
930,2021-11-10 19:01:14.767719510,dd6ed35b35ecbfed14612faf959fecf64df03595
931,2021-11-10 19:01:17.390777791,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
932,2021-11-10 19:01:16.811830506,9cc8834d30d4d23f0f0e7a28e9a04ff702f642c6
933,2021-11-10 19:24:23.110172465,be5f4864bd09f81d7a8de5f4c453e57c168eb79f
934,2021-11-10 19:01:14.362721949,8a6435ecbdb056684e44e1fc09cba9a4f8b8ac7a
935,2021-11-10 19:01:14.705831117,103698d7f5cf2805c06b3654d06643f3f1f13d6c
936,2021-11-10 19:01:14.230052416,ccfde8437230006ce038dc1f5878b4a3f1ab1fc9
937,2021-11-10 19:01:14.276406598,0d32999326267c4433e6af38e567cef43aabe6db
938,2021-11-11 11:36:00.634961186,f33f3dbb89fc297570a07de3e0ee2ca3c0a68d9e
939,2021-11-11 11:36:00.380800954,db92743686168049799de04f5b962686d8c635f6
940,2021-11-11 11:35:58.608433665,9ed0cbdb9726b472ef98041bccc44a8c9aa26e7e
941,2021-11-11 11:35:58.655588135,dd6ed35b35ecbfed14612faf959fecf64df03595
942,2021-11-11 11:35:58.574803763,9ef39efffb3ff70c0263bad8f2c1896b0455f643
943,2021-11-11 11:36:17.701217399,db92743686168049799de04f5b962686d8c635f6
944,2021-11-11 11:35:59.155868544,550f05c071a18390f7f2a194e2a9e25d3b8a289c
945,2021-11-11 11:37:20.476683306,e095818ba5a6ccb5c8a15741360109faaf491a22
946,2021-11-11 11:36:07.641452327,4cd351f5cc0acd0533e5b635943bc86a012ad069
947,2021-11-11 11:36:00.679264417,74833545525103ec2e5c1b971b5dea92a882ef06
948,2021-11-11 11:37:51.907653624,daf18171fc20a75dc54843706d498cae2d88d9dd
949,2021-11-11 11:36:02.580039045,458323be5f519517287eb7bff93e3fa7c5ed0118
950,2021-11-11 11:37:06.268950124,2b0d97eb674d5d5d9c66be92f22573c1c958507e
951,2021-11-11 11:35:59.969459395,f1308933033370e91e1f54fd1c2cf5a948e7af46
952,2021-11-11 11:35:58.836055363,f901cf1d7f29e363ea184ef9e5035b056a7dedea
953,2021-11-11 11:35:58.454016940,86884b31c54a215379e63aba88c8a97173943bbd
